Object_Type,moved_left,moved_right,Time
Person,0,1,2021-12-18 12:53:24.856965
Person,1,0,2021-12-18 12:53:25.116906
Person,1,0,2021-12-18 12:53:31.087975
Person,0,1,2021-12-18 12:53:31.346952
Person,1,0,2021-12-18 12:53:31.603544
Person,0,1,2021-12-18 12:53:31.868722
Person,0,1,2021-12-18 12:53:48.176778
Person,1,0,2021-12-18 12:53:49.997674
Person,0,1,2021-12-18 12:53:50.257717
Person,1,0,2021-12-18 12:53:55.944190
Person,0,1,2021-12-18 12:53:56.201535
Person,1,0,2021-12-18 12:54:22.041096
Person,0,1,2021-12-18 12:54:22.297603
Person,1,0,2021-12-18 12:54:28.803502
Person,1,0,2021-12-18 12:55:13.216033
Person,0,1,2021-12-18 12:55:13.499642
Person,1,0,2021-12-18 12:55:20.547828
Person,0,1,2021-12-18 12:55:22.611955
Person,1,0,2021-12-18 12:55:23.642705
Person,0,1,2021-12-18 12:55:24.170464
Person,1,0,2021-12-18 12:55:27.523770
Person,1,0,2021-12-18 12:55:33.722728
Person,0,1,2021-12-18 12:55:34.488180
Person,1,0,2021-12-18 12:55:34.748296
Person,1,0,2021-12-18 12:55:39.142102
Person,0,1,2021-12-18 12:55:39.402033
Person,1,0,2021-12-18 12:55:42.243966
Person,1,0,2021-12-18 12:55:43.796312
Person,0,1,2021-12-18 12:55:51.934226
Person,0,1,2021-12-18 12:55:54.796910
Person,1,0,2021-12-18 12:55:55.577623
Person,1,0,2021-12-18 12:55:56.097175
Person,0,1,2021-12-18 12:56:05.201144
Person,1,0,2021-12-18 12:56:06.492597
Person,0,1,2021-12-18 12:56:10.939869
Person,1,0,2021-12-18 12:56:18.999401
Person,0,1,2021-12-18 12:56:27.800923
Person,0,1,2021-12-18 12:56:29.607385
Person,1,0,2021-12-18 12:56:30.129563
Person,0,1,2021-12-18 12:56:31.936096
Person,1,0,2021-12-18 12:56:32.192592
Person,1,0,2021-12-18 12:56:34.256398
Person,0,1,2021-12-18 12:56:38.943128
Person,1,0,2021-12-18 12:56:39.202801
Person,1,0,2021-12-18 12:56:47.042083
Person,1,0,2021-12-18 12:56:56.618692
Person,0,1,2021-12-18 12:56:56.874041
Person,1,0,2021-12-18 12:57:14.024193
Person,0,1,2021-12-18 12:57:14.283282
Person,1,0,2021-12-18 12:57:14.799355
Person,1,0,2021-12-18 12:57:16.629052
Person,0,1,2021-12-18 12:57:17.925476
Person,1,0,2021-12-18 12:57:18.186053
Person,1,0,2021-12-18 12:57:18.698219
Person,0,1,2021-12-18 12:57:19.471712
Person,0,1,2021-12-18 12:57:34.537084
Person,0,1,2021-12-18 12:57:36.085749
Person,1,0,2021-12-18 12:57:39.439569
Person,0,1,2021-12-18 12:57:42.031864
Person,1,0,2021-12-18 12:57:48.803031
Person,0,1,2021-12-18 12:57:49.334935
Person,1,0,2021-12-18 12:57:49.595087
Person,0,1,2021-12-18 12:57:49.852335
Person,0,1,2021-12-18 12:58:03.645203
Person,1,0,2021-12-18 12:58:04.425668
Person,0,1,2021-12-18 12:58:04.692565
Person,1,0,2021-12-18 12:58:06.522123
Person,0,1,2021-12-18 12:58:06.778265
Person,1,0,2021-12-18 12:58:09.660275
Person,0,1,2021-12-18 12:58:09.919990
Person,1,0,2021-12-18 12:59:19.018334
Person,0,1,2021-12-18 12:59:19.281942
Person,1,0,2021-12-18 12:59:31.454349
Person,0,1,2021-12-18 12:59:46.762639
Person,0,1,2021-12-18 12:59:49.106562
Person,1,0,2021-12-18 12:59:50.675003
Person,0,2,2021-12-18 12:59:50.936801
Person,0,1,2021-12-18 12:59:56.099178
Person,1,0,2021-12-18 12:59:56.361975
Person,0,1,2021-12-18 12:59:57.649016
Person,0,1,2021-12-18 13:00:00.755797
Person,1,0,2021-12-18 13:00:10.642636
Person,0,1,2021-12-18 13:00:14.808931
Person,1,0,2021-12-18 13:00:15.067347
Person,1,0,2021-12-18 13:00:17.667978
Person,0,1,2021-12-18 13:00:17.927317
Person,0,1,2021-12-18 13:00:20.261964
Person,0,1,2021-12-18 13:00:21.300586
Person,1,0,2021-12-18 13:00:21.822350
Person,0,1,2021-12-18 13:00:22.082031
Person,1,0,2021-12-18 13:00:22.336327
Person,1,0,2021-12-18 13:00:29.101469
Person,0,1,2021-12-18 13:00:42.123218
Person,1,0,2021-12-18 13:00:47.061689
Person,0,1,2021-12-18 13:00:47.319421
Person,1,0,2021-12-18 13:00:53.280475
Person,0,1,2021-12-18 13:00:53.559972
Person,1,0,2021-12-18 13:01:00.320265
Person,0,1,2021-12-18 13:01:01.883500
Person,1,0,2021-12-18 13:01:03.434687
Person,0,1,2021-12-18 13:01:03.961174
Person,0,1,2021-12-18 13:01:07.327949
Person,1,0,2021-12-18 13:01:09.926527
Person,0,1,2021-12-18 13:01:10.185897
Person,1,0,2021-12-18 13:01:10.702386
Person,0,1,2021-12-18 13:01:10.962769
Person,0,1,2021-12-18 13:01:13.310726
Person,1,0,2021-12-18 13:01:14.604084
Person,0,1,2021-12-18 13:01:16.187754
Person,0,1,2021-12-18 13:01:17.772199
Person,0,1,2021-12-18 13:01:19.606816
Person,0,1,2021-12-18 13:01:21.939883
Person,1,0,2021-12-18 13:01:24.822156
Person,0,1,2021-12-18 13:01:38.049787
Person,0,1,2021-12-18 13:01:41.145492
Person,1,0,2021-12-18 13:01:43.469928
Person,1,0,2021-12-18 13:01:52.912888
Person,0,1,2021-12-18 13:02:01.514182
Person,1,0,2021-12-18 13:02:07.781524
Person,1,0,2021-12-18 13:02:14.826242
Person,0,1,2021-12-18 13:02:15.080897
Person,1,0,2021-12-18 13:02:29.428270
Person,0,1,2021-12-18 13:02:31.250805
Person,1,0,2021-12-18 13:02:31.512564
Person,0,1,2021-12-18 13:02:41.688238
Person,1,0,2021-12-18 13:02:41.950375
Person,0,1,2021-12-18 13:02:44.023235
Person,0,1,2021-12-18 13:02:47.694648
Person,0,1,2021-12-18 13:02:54.178625
Person,1,0,2021-12-18 13:02:54.440267
Person,0,1,2021-12-18 13:02:58.576240
Person,1,0,2021-12-18 13:03:01.689749
Person,0,1,2021-12-18 13:03:02.726724
Person,0,1,2021-12-18 13:03:05.307913
Person,0,1,2021-12-18 13:03:06.089896
Person,1,0,2021-12-18 13:03:15.430244
Person,0,1,2021-12-18 13:03:15.688082
Person,1,0,2021-12-18 13:04:00.302571
Person,0,1,2021-12-18 13:04:02.928109
Person,1,0,2021-12-18 13:04:04.225697
Person,0,1,2021-12-18 13:04:07.844311
Person,1,0,2021-12-18 13:04:08.102718
Person,0,1,2021-12-18 13:04:08.360025
Person,1,0,2021-12-18 13:04:12.249947
Person,1,0,2021-12-18 13:04:16.201879
Person,0,1,2021-12-18 13:04:16.460762
Person,0,1,2021-12-18 13:04:18.276109
Person,1,0,2021-12-18 13:04:28.436875
Person,0,1,2021-12-18 13:04:31.824011
Person,1,0,2021-12-18 13:04:34.453187
Person,1,0,2021-12-18 13:04:37.580042
Person,0,1,2021-12-18 13:04:37.841076
Person,0,1,2021-12-18 13:04:43.023820
Person,0,1,2021-12-18 13:04:44.314295
Person,1,0,2021-12-18 13:04:52.881308
Person,1,0,2021-12-18 13:04:57.042658
Person,0,1,2021-12-18 13:05:00.440652
Person,1,0,2021-12-18 13:05:07.196425
Person,1,0,2021-12-18 13:05:09.799321
Person,0,1,2021-12-18 13:05:10.575282
Person,1,0,2021-12-18 13:05:24.612231
Person,0,1,2021-12-18 13:05:25.661727
Person,1,0,2021-12-18 13:05:27.491569
Person,0,1,2021-12-18 13:05:29.312195
Person,0,1,2021-12-18 13:05:31.649513
Person,1,0,2021-12-18 13:05:36.103458
Person,1,0,2021-12-18 13:05:43.933854
Person,1,0,2021-12-18 13:05:44.965592
Person,1,0,2021-12-18 13:05:53.595837
Person,0,1,2021-12-18 13:05:54.120169
Person,2,0,2021-12-18 13:05:58.301676
Person,0,1,2021-12-18 13:05:58.561269
Person,0,1,2021-12-18 13:05:58.825663
Person,1,0,2021-12-18 13:05:59.609097
Person,0,1,2021-12-18 13:06:01.708293
Person,1,0,2021-12-18 13:06:03.278769
Person,0,1,2021-12-18 13:06:11.631120
Person,1,0,2021-12-18 13:06:13.219620
Person,0,1,2021-12-18 13:06:13.480576
Person,1,0,2021-12-18 13:06:15.059545
Person,0,1,2021-12-18 13:06:19.000925
Person,0,1,2021-12-18 13:06:19.782936
Person,1,0,2021-12-18 13:06:25.005928
Person,0,1,2021-12-18 13:06:25.264917
Person,1,0,2021-12-18 13:06:25.524011
Person,1,0,2021-12-18 13:06:27.106495
Person,0,1,2021-12-18 13:06:27.636653
Person,1,0,2021-12-18 13:06:27.898358
Person,0,1,2021-12-18 13:06:28.168357
Person,0,1,2021-12-18 13:06:31.821279
Person,1,0,2021-12-18 13:06:32.339705
Person,0,1,2021-12-18 13:06:38.060247
Person,1,0,2021-12-18 13:06:38.323384
Person,0,1,2021-12-18 13:06:43.296441
Person,0,1,2021-12-18 13:06:46.666384
Person,1,0,2021-12-18 13:06:46.955063
Person,0,1,2021-12-18 13:06:47.218380
Person,1,0,2021-12-18 13:06:47.493232
Person,0,1,2021-12-18 13:06:47.754440
Person,1,0,2021-12-18 13:06:50.359918
Person,0,1,2021-12-18 13:06:52.459226
Person,1,0,2021-12-18 13:06:52.720344
Person,0,1,2021-12-18 13:06:52.980270
Person,1,0,2021-12-18 13:06:54.014392
Person,0,1,2021-12-18 13:06:54.274801
Person,0,1,2021-12-18 13:06:55.308019
Person,1,0,2021-12-18 13:06:55.566645
Person,0,1,2021-12-18 13:06:57.122032
Person,1,0,2021-12-18 13:06:58.943379
Person,1,0,2021-12-18 13:07:00.239965
Person,0,1,2021-12-18 13:07:03.901876
Person,0,1,2021-12-18 13:07:04.418602
Person,0,1,2021-12-18 13:07:05.730008
Person,1,0,2021-12-18 13:07:05.993779
Person,0,1,2021-12-18 13:07:08.884462
Person,1,0,2021-12-18 13:07:09.144689
Person,0,1,2021-12-18 13:07:11.516205
Person,0,1,2021-12-18 13:07:13.619335
Person,1,0,2021-12-18 13:07:18.336825
Person,1,0,2021-12-18 13:07:19.911766
Person,0,1,2021-12-18 13:07:21.740524
Person,1,0,2021-12-18 13:07:22.003170
Person,0,1,2021-12-18 13:07:23.827922
Person,1,0,2021-12-18 13:07:29.336382
Person,1,0,2021-12-18 13:07:30.133829
Person,0,1,2021-12-18 13:07:30.658843
Person,1,0,2021-12-18 13:07:30.918897
Person,0,1,2021-12-18 13:07:31.177859
Person,1,0,2021-12-18 13:07:35.132304
Person,0,1,2021-12-18 13:07:36.724612
Person,1,0,2021-12-18 13:07:36.984460
Person,1,0,2021-12-18 13:07:38.054944
Person,0,1,2021-12-18 13:07:38.571397
Person,0,1,2021-12-18 13:07:39.367478
Person,1,0,2021-12-18 13:07:45.850999
Person,0,1,2021-12-18 13:07:46.136933
Person,1,0,2021-12-18 13:07:50.081687
Person,1,0,2021-12-18 13:07:54.520830
Person,0,1,2021-12-18 13:07:54.781180
Person,1,0,2021-12-18 13:07:57.896051
Person,0,1,2021-12-18 13:07:58.939114
Person,1,0,2021-12-18 13:08:03.360171
Person,0,1,2021-12-18 13:08:03.619795
Person,1,0,2021-12-18 13:08:03.878691
Person,0,1,2021-12-18 13:08:14.307778
Person,0,1,2021-12-18 13:08:17.719881
Person,0,1,2021-12-18 13:08:23.958817
Person,0,1,2021-12-18 13:08:45.289816
Person,1,0,2021-12-18 13:08:46.067901
Person,1,0,2021-12-18 13:08:54.161738
Person,0,1,2021-12-18 13:08:54.944076
Person,1,0,2021-12-18 13:08:55.457200
Person,0,1,2021-12-18 13:08:55.715678
Person,1,0,2021-12-18 13:09:01.661340
Person,0,1,2021-12-18 13:09:02.708558
Person,1,0,2021-12-18 13:09:04.525671
Person,0,1,2021-12-18 13:09:11.034397
Person,1,0,2021-12-18 13:09:11.299702
Person,0,1,2021-12-18 13:09:11.555698
Person,1,0,2021-12-18 13:09:11.813863
Person,0,1,2021-12-18 13:09:12.599108
Person,0,1,2021-12-18 13:09:15.170594
Person,0,1,2021-12-18 13:09:15.944225
Person,0,1,2021-12-18 13:09:37.311269
Person,1,0,2021-12-18 13:09:39.659097
Person,1,0,2021-12-18 13:09:41.469024
Person,0,1,2021-12-18 13:09:41.728621
Person,1,0,2021-12-18 13:09:44.050354
Person,1,0,2021-12-18 13:09:44.566323
Person,0,1,2021-12-18 13:09:45.615179
Person,1,0,2021-12-18 13:09:45.872911
Person,1,0,2021-12-18 13:09:48.999925
Person,0,1,2021-12-18 13:09:49.258972
Person,1,0,2021-12-18 13:09:51.335063
Person,1,0,2021-12-18 13:09:53.412332
Person,0,1,2021-12-18 13:09:54.461077
Person,1,0,2021-12-18 13:09:57.061013
Person,0,1,2021-12-18 13:09:57.842304
Person,1,0,2021-12-18 13:10:00.692203
Person,0,1,2021-12-18 13:10:01.476199
Person,1,0,2021-12-18 13:10:01.735655
Person,0,1,2021-12-18 13:10:02.518746
Person,0,1,2021-12-18 13:10:08.775718
Person,1,0,2021-12-18 13:10:12.945597
Person,0,1,2021-12-18 13:10:13.980386
Person,0,1,2021-12-18 13:10:16.839197
Person,1,0,2021-12-18 13:10:18.135526
Person,1,0,2021-12-18 13:10:20.511771
Person,1,0,2021-12-18 13:10:26.294150
Person,0,1,2021-12-18 13:10:27.856604
Person,0,1,2021-12-18 13:10:30.198530
Person,0,1,2021-12-18 13:10:35.403065
Person,1,0,2021-12-18 13:10:35.662346
Person,0,1,2021-12-18 13:10:35.919353
Person,1,0,2021-12-18 13:10:46.366650
Person,0,1,2021-12-18 13:10:46.892259
Person,1,0,2021-12-18 13:10:47.152457
Person,1,0,2021-12-18 13:10:47.419605
Person,0,2,2021-12-18 13:10:47.689866
Person,1,0,2021-12-18 13:10:48.200468
Person,0,1,2021-12-18 13:10:48.714751
Person,1,0,2021-12-18 13:10:50.268601
Person,0,1,2021-12-18 13:10:54.398493
Person,1,0,2021-12-18 13:10:55.689571
Person,1,0,2021-12-18 13:10:57.509505
Person,0,1,2021-12-18 13:11:00.908122
Person,1,0,2021-12-18 13:11:05.045870
Person,0,1,2021-12-18 13:11:05.563511
Person,0,1,2021-12-18 13:11:13.822619
Person,0,1,2021-12-18 13:11:15.370832
Person,1,0,2021-12-18 13:11:16.941147
Person,1,0,2021-12-18 13:11:18.748387
Person,0,1,2021-12-18 13:11:19.005487
Person,0,1,2021-12-18 13:11:20.029838
Person,1,0,2021-12-18 13:11:23.122297
Person,1,0,2021-12-18 13:11:25.447002
Person,0,1,2021-12-18 13:11:25.706916
Person,0,1,2021-12-18 13:11:28.310411
Person,1,0,2021-12-18 13:11:33.261765
Person,0,1,2021-12-18 13:11:37.423815
Person,1,0,2021-12-18 13:11:44.133399
Person,1,0,2021-12-18 13:11:49.070003
Person,0,1,2021-12-18 13:12:06.197183
Person,1,0,2021-12-18 13:12:09.306443
Person,0,1,2021-12-18 13:12:09.823002
Person,1,0,2021-12-18 13:12:13.960565
Person,0,1,2021-12-18 13:12:14.218513
Person,1,0,2021-12-18 13:12:37.612951
Person,0,1,2021-12-18 13:12:38.390292
Person,0,1,2021-12-18 13:12:42.835031
Person,1,0,2021-12-18 13:12:48.552249
Person,0,1,2021-12-18 13:12:48.809019
Person,1,0,2021-12-18 13:12:49.067787
Person,0,1,2021-12-18 13:12:49.581317
Person,1,0,2021-12-18 13:12:56.321505
Person,0,1,2021-12-18 13:12:57.613750
Person,0,1,2021-12-18 13:13:00.218691
Person,0,1,2021-12-18 13:13:00.992399
Person,0,1,2021-12-18 13:13:02.809065
Person,1,0,2021-12-18 13:13:07.492865
Person,0,1,2021-12-18 13:13:07.753452
Person,1,0,2021-12-18 13:13:13.457861
Person,0,1,2021-12-18 13:13:13.980805
Person,1,0,2021-12-18 13:13:14.243373
Person,1,0,2021-12-18 13:13:15.804435
Person,0,1,2021-12-18 13:13:19.738052
Person,0,1,2021-12-18 13:13:20.517297
Person,1,0,2021-12-18 13:13:21.570878
Person,0,1,2021-12-18 13:13:21.844469
Person,1,0,2021-12-18 13:13:22.103715
Person,0,1,2021-12-18 13:13:22.371129
Person,1,0,2021-12-18 13:13:22.627036
Person,0,1,2021-12-18 13:13:23.149195
Person,0,2,2021-12-18 13:13:24.188454
Person,0,1,2021-12-18 13:13:25.740892
Person,1,0,2021-12-18 13:13:26.013915
Person,1,0,2021-12-18 13:13:28.612692
Person,0,1,2021-12-18 13:13:29.646276
Person,0,1,2021-12-18 13:13:31.463576
Person,0,1,2021-12-18 13:13:33.011848
Person,0,1,2021-12-18 13:13:35.844497
Person,0,1,2021-12-18 13:13:37.921401
Person,1,0,2021-12-18 13:13:39.232530
Person,0,1,2021-12-18 13:13:41.810681
Person,1,0,2021-12-18 13:13:42.589214
Person,1,0,2021-12-18 13:13:58.814905
Person,0,1,2021-12-18 13:13:59.850025
Person,0,1,2021-12-18 13:14:01.155426
Person,1,0,2021-12-18 13:14:01.670463
Person,0,1,2021-12-18 13:14:06.137601
Person,0,1,2021-12-18 13:14:10.823526
Person,1,0,2021-12-18 13:14:11.344473
Person,0,1,2021-12-18 13:14:12.125961
Person,0,1,2021-12-18 13:14:26.413570
Person,1,0,2021-12-18 13:14:46.439970
Person,1,0,2021-12-18 13:14:59.694553
Person,1,0,2021-12-18 13:15:01.008844
Person,0,1,2021-12-18 13:15:01.264826
Person,1,0,2021-12-18 13:15:01.523320
Person,1,0,2021-12-18 13:15:03.592776
Person,1,0,2021-12-18 13:15:04.625980
Person,1,0,2021-12-18 13:15:05.406394
Person,1,0,2021-12-18 13:15:08.245836
Person,0,1,2021-12-18 13:15:08.521413
Person,0,1,2021-12-18 13:15:12.680067
Person,1,0,2021-12-18 13:15:12.938890
Person,0,1,2021-12-18 13:15:14.241514
Person,0,1,2021-12-18 13:15:17.105374
Person,1,0,2021-12-18 13:15:27.986634
Person,1,0,2021-12-18 13:15:34.138251
Person,0,1,2021-12-18 13:15:34.395167
Person,1,0,2021-12-18 13:15:34.647405
Person,0,1,2021-12-18 13:15:34.903413
Person,0,1,2021-12-18 13:15:37.239712
Person,1,0,2021-12-18 13:15:40.076561
Person,0,1,2021-12-18 13:15:40.591407
Person,1,0,2021-12-18 13:15:41.906430
Person,0,1,2021-12-18 13:15:42.168084
Person,0,1,2021-12-18 13:15:47.861134
Person,1,0,2021-12-18 13:15:48.114717
Person,0,1,2021-12-18 13:15:48.369676
Person,0,1,2021-12-18 13:15:50.704738
Person,1,0,2021-12-18 13:15:51.476844
Person,0,1,2021-12-18 13:15:51.736053
Person,1,0,2021-12-18 13:15:54.563755
Person,0,1,2021-12-18 13:15:54.823043
Person,0,1,2021-12-18 13:15:59.217839
Person,0,1,2021-12-18 13:16:02.061526
Person,0,1,2021-12-18 13:16:10.878749
Person,0,1,2021-12-18 13:16:14.009563
Person,0,1,2021-12-18 13:16:24.671871
Person,0,1,2021-12-18 13:16:27.777958
Person,1,0,2021-12-18 13:16:34.582366
Person,0,1,2021-12-18 13:16:41.062739
Person,1,0,2021-12-18 13:16:42.609329
Person,1,0,2021-12-18 13:16:45.766244
Person,0,1,2021-12-18 13:16:47.873162
Person,0,1,2021-12-18 13:16:51.266623
Person,0,1,2021-12-18 13:16:51.791564
Person,0,1,2021-12-18 13:16:56.796615
Person,1,0,2021-12-18 13:16:57.057864
Person,2,0,2021-12-18 13:16:59.124597
Person,0,1,2021-12-18 13:17:03.287977
Person,0,1,2021-12-18 13:17:11.611025
Person,1,0,2021-12-18 13:17:11.868038
Person,0,1,2021-12-18 13:17:13.163241
Person,0,1,2021-12-18 13:17:15.510347
Person,0,1,2021-12-18 13:17:18.118609
Person,1,0,2021-12-18 13:17:20.459127
Person,0,1,2021-12-18 13:17:21.241621
Person,1,0,2021-12-18 13:17:27.730050
Person,0,1,2021-12-18 13:17:28.510266
Person,0,1,2021-12-18 13:17:52.723853
Person,0,1,2021-12-18 13:17:58.950815
Person,1,0,2021-12-18 13:17:59.210211
Person,0,1,2021-12-18 13:17:59.469302
Person,1,0,2021-12-18 13:18:01.024326
Person,0,1,2021-12-18 13:18:01.283375
Person,1,0,2021-12-18 13:18:03.893737
Person,1,0,2021-12-18 13:18:04.675377
Person,0,1,2021-12-18 13:18:04.935025
Person,1,0,2021-12-18 13:18:05.197311
Person,0,1,2021-12-18 13:18:05.460265
Person,1,0,2021-12-18 13:18:09.623216
Person,1,0,2021-12-18 13:18:11.431454
Person,0,1,2021-12-18 13:18:12.722902
Person,1,0,2021-12-18 13:18:20.521499
Person,0,1,2021-12-18 13:18:21.041449
Person,0,1,2021-12-18 13:18:23.882866
Person,1,0,2021-12-18 13:18:24.409889
Person,1,0,2021-12-18 13:18:25.456421
Person,1,0,2021-12-18 13:18:34.545069
Person,0,1,2021-12-18 13:18:34.806258
Person,0,1,2021-12-18 13:18:36.616277
Person,1,0,2021-12-18 13:18:38.468204
Person,1,0,2021-12-18 13:18:41.112140
Person,0,1,2021-12-18 13:18:46.112422
Person,1,0,2021-12-18 13:19:02.786109
Person,0,1,2021-12-18 13:19:09.619014
Person,0,1,2021-12-18 13:19:12.497898
Person,1,0,2021-12-18 13:19:14.320975
Person,0,1,2021-12-18 13:19:35.359734
Person,1,0,2021-12-18 13:19:35.617894
Person,0,1,2021-12-18 13:19:36.400491
Person,1,0,2021-12-18 13:19:36.915864
Person,0,1,2021-12-18 13:19:50.129988
Person,1,0,2021-12-18 13:19:51.970114
Person,0,1,2021-12-18 13:19:54.026054
Person,0,1,2021-12-18 13:19:58.680002
Person,1,0,2021-12-18 13:19:58.935552
Person,0,1,2021-12-18 13:19:59.193423
Person,1,0,2021-12-18 13:19:59.964340
Person,0,1,2021-12-18 13:20:00.223166
Person,0,1,2021-12-18 13:20:03.832841
Person,0,1,2021-12-18 13:20:07.964649
Person,0,1,2021-12-18 13:20:12.156141
Person,1,0,2021-12-18 13:20:13.201757
Person,0,1,2021-12-18 13:20:30.795742
Person,1,0,2021-12-18 13:20:31.054617
Person,1,0,2021-12-18 13:20:34.151855
Person,1,0,2021-12-18 13:20:36.203571
Person,1,0,2021-12-18 13:20:45.245827
Person,0,1,2021-12-18 13:20:45.764144
Person,1,0,2021-12-18 13:20:49.397052
Person,1,0,2021-12-18 13:20:50.439197
Person,1,0,2021-12-18 13:20:55.420058
Person,1,0,2021-12-18 13:20:56.206113
Person,0,1,2021-12-18 13:20:56.470676
Person,1,0,2021-12-18 13:20:57.244334
Person,0,1,2021-12-18 13:20:58.798252
Person,1,0,2021-12-18 13:20:59.057517
Person,1,0,2021-12-18 13:21:00.358310
Person,0,1,2021-12-18 13:21:00.870039
Person,0,1,2021-12-18 13:21:01.131796
Person,1,0,2021-12-18 13:21:01.389047
Person,1,0,2021-12-18 13:21:03.705008
Person,1,0,2021-12-18 13:21:05.772719
Person,0,1,2021-12-18 13:21:08.356642
Person,1,0,2021-12-18 13:21:09.385737
Person,1,0,2021-12-18 13:21:09.900561
Person,1,0,2021-12-18 13:21:15.374260
Person,1,0,2021-12-18 13:21:21.063575
Person,1,0,2021-12-18 13:21:23.389719
Person,0,1,2021-12-18 13:21:26.741299
Person,1,0,2021-12-18 13:21:29.372127
Person,1,0,2021-12-18 13:21:37.145556
Person,1,0,2021-12-18 13:21:46.749738
Person,1,0,2021-12-18 13:21:48.330196
Person,0,1,2021-12-18 13:21:48.845859
Person,1,0,2021-12-18 13:21:49.622021
Person,0,1,2021-12-18 13:22:10.074743
Person,1,0,2021-12-18 13:22:12.435790
Person,0,1,2021-12-18 13:22:49.186121
Person,1,0,2021-12-18 13:22:49.443800
Person,0,1,2021-12-18 13:22:51.536397
Person,1,0,2021-12-18 13:23:32.025309
Person,0,1,2021-12-18 13:23:33.856036
Person,1,0,2021-12-18 13:23:47.874091
Person,0,1,2021-12-18 13:23:49.955687
Person,1,0,2021-12-18 13:23:51.505585
Person,0,1,2021-12-18 13:24:01.138777
Person,0,1,2021-12-18 13:24:03.739005
Person,1,0,2021-12-18 13:24:04.000703
Person,0,1,2021-12-18 13:24:04.259773
Person,1,0,2021-12-18 13:24:06.067017
Person,0,1,2021-12-18 13:24:06.840505
Person,0,1,2021-12-18 13:24:16.455046
Person,1,0,2021-12-18 13:24:27.403218
Person,0,1,2021-12-18 13:24:35.217114
Person,1,0,2021-12-18 13:24:35.993907
Person,0,1,2021-12-18 13:24:36.252025
Person,0,1,2021-12-18 13:24:41.682769
Person,1,0,2021-12-18 13:24:41.941875
Person,1,0,2021-12-18 13:24:43.496206
Person,0,1,2021-12-18 13:24:43.757436
Person,1,0,2021-12-18 13:24:44.015981
Person,0,1,2021-12-18 13:24:44.794531
Person,1,0,2021-12-18 13:24:52.558110
Person,1,0,2021-12-18 13:24:58.758971
Person,0,1,2021-12-18 13:25:01.629585
Person,1,0,2021-12-18 13:25:03.433957
Person,0,1,2021-12-18 13:25:03.691450
Person,1,0,2021-12-18 13:25:09.913666
Person,0,1,2021-12-18 13:25:10.174487
Person,0,1,2021-12-18 13:25:20.259156
Person,1,0,2021-12-18 13:25:22.581293
Person,0,1,2021-12-18 13:25:24.903486
Person,2,0,2021-12-18 13:25:39.932184
Person,0,1,2021-12-18 13:25:41.221557
Person,0,1,2021-12-18 13:25:56.783152
Person,0,1,2021-12-18 13:25:59.621734
Person,1,0,2021-12-18 13:25:59.878484
Person,1,0,2021-12-18 13:26:00.908483
Person,1,0,2021-12-18 13:26:04.796517
Person,1,0,2021-12-18 13:26:07.646998
Person,0,1,2021-12-18 13:26:07.908813
Person,0,1,2021-12-18 13:26:20.900422
Person,1,0,2021-12-18 13:26:21.163943
Person,1,0,2021-12-18 13:26:26.575759
Person,0,1,2021-12-18 13:26:56.983738
Person,1,0,2021-12-18 13:26:57.243710
Person,1,0,2021-12-18 13:27:03.490747
Person,0,1,2021-12-18 13:27:06.860285
Person,1,0,2021-12-18 13:27:07.374845
Person,0,1,2021-12-18 13:27:07.636312
Person,1,0,2021-12-18 13:27:07.894576
Person,1,0,2021-12-18 13:27:10.486348
Person,0,1,2021-12-18 13:27:10.743343
Person,0,1,2021-12-18 13:27:13.344170
Person,1,0,2021-12-18 13:27:28.887433
Person,0,1,2021-12-18 13:27:29.398943
Person,0,1,2021-12-18 13:27:49.294370
Person,0,1,2021-12-18 13:27:53.470745
Person,1,0,2021-12-18 13:27:56.333952
Person,0,1,2021-12-18 13:27:56.595648
Person,1,0,2021-12-18 13:27:57.359455
Person,1,0,2021-12-18 13:28:19.957653
Person,1,0,2021-12-18 13:28:22.822880
Person,1,0,2021-12-18 13:28:23.612199
Person,0,1,2021-12-18 13:28:23.871851
Person,1,0,2021-12-18 13:28:44.489996
Person,1,0,2021-12-18 13:28:50.483447
Person,0,1,2021-12-18 13:28:50.745138
Person,0,1,2021-12-18 13:28:56.189185
Person,0,1,2021-12-18 13:29:32.332935
Person,0,1,2021-12-18 13:29:34.140753
Person,1,0,2021-12-18 13:29:34.400509
Person,0,1,2021-12-18 13:30:00.902851
Person,0,1,2021-12-18 13:30:06.887305
Person,0,1,2021-12-18 13:30:08.200222
Person,1,0,2021-12-18 13:30:16.219103
Person,0,1,2021-12-18 13:31:10.308393
Person,0,1,2021-12-18 13:31:21.247297
Person,1,0,2021-12-18 13:31:22.283987
Person,0,1,2021-12-18 13:31:23.571290
Person,1,0,2021-12-18 13:31:29.526955
Person,0,1,2021-12-18 13:31:30.066266
Person,1,0,2021-12-18 13:31:30.845900
Person,0,1,2021-12-18 13:31:31.105198
Person,0,1,2021-12-18 13:31:50.719381
Person,1,0,2021-12-18 13:31:53.809934
Person,1,0,2021-12-18 13:32:04.737129
Person,1,0,2021-12-18 13:32:12.477916
Person,0,1,2021-12-18 13:32:12.733921
Person,1,0,2021-12-18 13:32:24.635548
Person,0,1,2021-12-18 13:32:28.017743
Person,0,1,2021-12-18 13:32:29.579807
